# Nghiem giai tich cho phuong trinh truyen nhiet 1D
#
#    j (t)    i (x)               t               x               u           |err|
         3       69    1.800300e+01    6.969697e-01    9.999999e+01    3.444003e-05
         3       70    1.800300e+01    7.070707e-01    9.999998e+01    6.489907e-05
         3       71    1.800300e+01    7.171717e-01    9.999996e+01    1.402695e-04
         3       72    1.800300e+01    7.272727e-01    9.999990e+01    2.787352e-04
         3       73    1.800300e+01    7.373737e-01    9.999975e+01    5.499448e-04
         3       74    1.800300e+01    7.474747e-01    9.999940e+01    1.041744e-03
         3       75    1.800300e+01    7.575757e-01    9.999861e+01    1.913087e-03
         3       76    1.800300e+01    7.676768e-01    9.999688e+01    3.424331e-03
         3       77    1.800300e+01    7.777778e-01    9.999322e+01    5.916748e-03
         3       78    1.800300e+01    7.878788e-01    9.998569e+01    9.886255e-03
         3       79    1.800300e+01    7.979798e-01    9.997072e+01    1.594169e-02
         3       80    1.800300e+01    8.080808e-01    9.994194e+01    2.477091e-02
         3       81    1.800300e+01    8.181818e-01    9.988837e+01    3.696883e-02
         3       82    1.800300e+01    8.282828e-01    9.979186e+01    5.285888e-02
         3       83    1.800300e+01    8.383838e-01    9.962359e+01    7.217015e-02
         3       84    1.800300e+01    8.484848e-01    9.933965e+01    9.364623e-02
         3       85    1.800300e+01    8.585859e-01    9.887592e+01    1.147364e-01
         3       86    1.800300e+01    8.686869e-01    9.814295e+01    1.315260e-01
         3       87    1.800300e+01    8.787879e-01    9.702168e+01    1.389183e-01
         3       88    1.800300e+01    8.888889e-01    9.536159e+01    1.314939e-01
         3       89    1.800300e+01    8.989899e-01    9.298284e+01    1.047720e-01
         3       90    1.800300e+01    9.090909e-01    8.968396e+01    5.691400e-02
         3       91    1.800300e+01    9.191919e-01    8.525623e+01    9.750305e-03
         3       92    1.800300e+01    9.292929e-01    7.950454e+01    8.776501e-02
         3       93    1.800300e+01    9.393939e-01    7.227340e+01    1.649563e-01
         3       94    1.800300e+01    9.494949e-01    6.347474e+01    2.263137e-01
         3       95    1.800300e+01    9.595960e-01    5.311306e+01    2.574567e-01
         3       96    1.800300e+01    9.696970e-01    4.130354e+01    2.480924e-01
         3       97    1.800300e+01    9.797980e-01    2.827675e+01    1.959809e-01
         3       98    1.800300e+01    9.898990e-01    1.436952e+01    1.081604e-01
         3       99    1.800300e+01    1.000000e+00    0.000000e+00    0.000000e+00

         4        0    2.400400e+01    0.000000e+00    0.000000e+00    0.000000e+00
         4        1    2.400400e+01    1.010101e-02    1.246133e+01    7.056005e-02
         4        2    2.400400e+01    2.020202e-02    2.462055e+01    1.311757e-01
         4        3    2.400400e+01    3.030303e-02    3.619736e+01    1.737179e-01
         4        4    2.400400e+01    4.040404e-02    4.695243e+01    1.932679e-01
         4        5    2.400400e+01    5.050505e-02    5.670186e+01    1.887699e-01
         4        6    2.400400e+01    6.060606e-02    6.532542e+01    1.629520e-01
         4        7    2.400400e+01    7.070707e-02    7.276820e+01    1.214000e-01
         4        8    2.400400e+01    8.080808e-02    7.903615e+01    7.129961e-02
         4        9    2.400400e+01    9.090909e-02    8.418674e+01    1.998643e-02
         4       10    2.400400e+01    1.010101e-01    8.831656e+01    2.628643e-02
         4       11    2.400400e+01    1.111111e-01    9.154761e+01    6.312282e-02
         4       12    2.400400e+01    1.212121e-01    9.401422e+01    8.831349e-02
         4       13    2.400400e+01    1.313131e-01    9.585160e+01    1.016797e-01
         4       14    2.400400e+01    1.414141e-01    9.718708e+01    1.046084e-01
         4       15    2.400400e+01    1.515152e-01    9.813423e+01    9.943279e-02
         4       16    2.400400e+01    1.616162e-01    9.878968e+01    8.882920e-02
         4       17    2.400400e+01    1.717172e-01    9.923227e+01    7.533761e-02
         4       18    2.400400e+01    1.818182e-01    9.952388e+01    6.107880e-02
         4       19    2.400400e+01    1.919192e-01    9.971136e+01    4.754652e-02
         4       20    2.400400e+01    2.020202e-01    9.982896e+01    3.566439e-02
         4       21    2.400400e+01    2.121212e-01    9.990095e+01    2.584310e-02
         4       22    2.400400e+01    2.222222e-01    9.994395e+01    1.811964e-02
         4       23    2.400400e+01    2.323232e-01    9.996901e+01    1.232750e-02
         4       24    2.400400e+01    2.424242e-01    9.998326e+01    8.136867e-03
         4       25    2.400400e+01    2.525253e-01    9.999116e+01    5.223496e-03
         4       26    2.400400e+01    2.626263e-01    9.999544e+01    3.264241e-03
         4       27    2.400400e+01    2.727273e-01    9.999771e+01    1.995728e-03
         4       28    2.400400e+01    2.828283e-01    9.999887e+01    1.181490e-03
         4       29    2.400400e+01    2.929293e-01    9.999946e+01    6.878537e-04
         4       30    2.400400e+01    3.030303e-01    9.999975e+01    3.856363e-04
         4       31    2.400400e+01    3.131313e-01    9.999988e+01    2.134535e-04
         4       32    2.400400e+01    3.232323e-01    9.999995e+01    1.178530e-04
         4       33    2.400400e+01    3.333333e-01    9.999998e+01    5.721622e-05
         4       34    2.400400e+01    3.434343e-01    9.999999e+01    3.027987e-05
         4       35    2.400400e+01    3.535354e-01    1.000000e+02    1.595100e-05
         4       36    2.400400e+01    3.636364e-01    1.000000e+02    8.353183e-06
         4       37    2.400400e+01    3.737374e-01    1.000000e+02    6.539543e-07
         4       38    2.400400e+01    3.838384e-01    1.000000e+02    2.535366e-07
         4       39    2.400400e+01    3.939394e-01    1.000000e+02    9.596495e-08
         4       40    2.400400e+01    4.040404e-01    1.000000e+02    3.546113e-08
         4       41    2.400400e+01    4.141414e-01    1.000000e+02    1.279231e-08
         4       42    2.400400e+01    4.242424e-01    1.000000e+02    4.504940e-09
         4       43    2.400400e+01    4.343434e-01    1.000000e+02    1.548685e-09
         4       44    2.400400e+01    4.444444e-01    1.000000e+02    5.197478e-10
         4       45    2.400400e+01    4.545455e-01    1.000000e+02    1.702745e-10
         4       46    2.400400e+01    4.646465e-01    1.000000e+02    5.442757e-11
         4       47    2.400400e+01    4.747475e-01    1.000000e+02    1.701039e-11
         4       48    2.400400e+01    4.848485e-01    1.000000e+02    5.286438e-12
         4       49    2.400400e+01    4.949495e-01    1.000000e+02    1.989520e-12
         4       50    2.400400e+01    5.050505e-01    1.000000e+02    2.003731e-12
         4       51    2.400400e+01    5.151515e-01    1.000000e+02    5.272227e-12
         4       52    2.400400e+01    5.252525e-01    1.000000e+02    1.702460e-11
         4       53    2.400400e+01    5.353535e-01    1.000000e+02    5.444178e-11
         4       54    2.400400e+01    5.454545e-01    1.000000e+02    1.702460e-10
         4       55    2.400400e+01    5.555556e-01    1.000000e+02    5.197620e-10
         4       56    2.400400e+01    5.656566e-01    1.000000e+02    1.548685e-09
         4       57    2.400400e+01    5.757576e-01    1.000000e+02    4.504969e-09
         4       58    2.400400e+01    5.858586e-01    1.000000e+02    1.279228e-08
         4       59    2.400400e+01    5.959596e-01    1.000000e+02    3.546114e-08
         4       60    2.400400e+01    6.060606e-01    1.000000e+02    9.596496e-08
         4       61    2.400400e+01    6.161616e-01    1.000000e+02    2.535366e-07
         4       62    2.400400e+01    6.262626e-01    1.000000e+02    6.539543e-07
         4       63    2.400400e+01    6.363636e-01    1.000000e+02    8.353183e-06
         4       64    2.400400e+01    6.464646e-01    1.000000e+02    1.595100e-05
         4       65    2.400400e+01    6.565657e-01    9.999999e+01    3.027987e-05
         4       66    2.400400e+01    6.666667e-01    9.999998e+01    5.721622e-05
         4       67    2.400400e+01    6.767677e-01    9.999995e+01    1.178530e-04
         4       68    2.400400e+01    6.868687e-01    9.999988e+01    2.134535e-04
         4       69    2.400400e+01    6.969697e-01    9.999975e+01    3.856363e-04
         4       70    2.400400e+01    7.070707e-01    9.999946e+01    6.878537e-04
         4       71    2.400400e+01    7.171717e-01    9.999887e+01    1.181490e-03
         4       72    2.400400e+01    7.272727e-01    9.999771e+01    1.985728e-03
         4       73    2.400400e+01    7.373737e-01    9.999544e+01    3.264241e-03
         4       74    2.400400e+01    7.474747e-01    9.999116e+01    5.223496e-03
         4       75    2.400400e+01    7.575757e-01    9.998326e+01    8.136867e-03
         4       76    2.400400e+01    7.676768e-01    9.996901e+01    1.232750e-02
         4       77    2.400400e+01    7.777778e-01    9.994395e+01    1.811964e-02
         4       78    2.400400e+01    7.878788e-01    9.990095e+01    2.583310e-02
         4       79    2.400400e+01    7.979798e-01    9.982896e+01    3.565439e-02
         4       80    2.400400e+01    8.080808e-01    9.971136e+01    4.754652e-02
         4       81    2.400400e+01    8.181818e-01    9.952388e+01    6.107880e-02
         4       82    2.400400e+01    8.282828e-01    9.923227e+01    7.533761e-02
         4       83    2.400400e+01    8.383838e-01    9.878968e+01    8.881920e-02
         4       84    2.400400e+01    8.484848e-01    9.813423e+01    9.942279e-02
         4       85    2.400400e+01    8.585859e-01    9.718708e+01    1.045984e-01
         4       86    2.400400e+01    8.686869e-01    9.585160e+01    1.016697e-01
         4       87    2.400400e+01    8.787879e-01    9.401422e+01    8.830349e-02
         4       88    2.400400e+01    8.888889e-01    9.154761e+01    6.311282e-02
         4       89    2.400400e+01    8.989899e-01    8.831656e+01    2.628643e-02
         4       90    2.400400e+01    9.090909e-01    8.418675e+01    1.998185e-02
         4       91    2.400400e+01    9.191919e-01    7.903616e+01    7.128833e-02
         4       92    2.400400e+01    9.292929e-01    7.276822e+01    1.213797e-01
         4       93    2.400400e+01    9.393939e-01    6.532545e+01    1.629201e-01
         4       94    2.400400e+01    9.494949e-01    5.670191e+01    1.887244e-01
         4       95    2.400400e+01    9.595960e-01    4.695239e+01    1.933086e-01
         4       96    2.400400e+01    9.696970e-01    3.619733e+01    1.737512e-01
         4       97    2.400400e+01    9.797980e-01    2.462053e+01    1.311993e-01
         4       98    2.400400e+01    9.898990e-01    1.246132e+01    7.057228e-02
         4       99    2.400400e+01    1.000000e+00    0.000000e+00    0.000000e+00

         5        0    3.000500e+01    0.000000e+00    0.000000e+00    0.000000e+00
         5        1    3.000500e+01    1.010101e-02    1.115487e+01    5.062413e-02
         5        2    3.000500e+01    2.020202e-02    2.209277e+01    9.554191e-02
         5        3    3.000500e+01    3.030303e-02    3.260932e+01    1.298792e-01
         5        4    3.000500e+01    4.040404e-02    4.252409e+01    1.502835e-01
         5        5    3.000500e+01    5.050505e-02    5.168969e+01    1.552876e-01
         5        6    3.000500e+01    6.060606e-02    5.999794e+01    1.454469e-01
         5        7    3.000500e+01    7.070707e-02    6.738255e+01    1.230650e-01
         5        8    3.000500e+01    8.080808e-02    7.381855e+01    9.169397e-02
         5        9    3.000500e+01    9.090909e-02    7.931867e+01    5.552520e-02
         5       10    3.000500e+01    1.010101e-01    8.392760e+01    1.872696e-02
         5       11    3.000500e+01    1.111111e-01    8.771461e+01    1.508180e-02
         5       12    3.000500e+01    1.212121e-01    9.076576e+01    4.323656e-02
         5       13    3.000500e+01    1.313131e-01    9.317621e+01    6.419131e-02
         5       14    3.000500e+01    1.414141e-01    9.504347e+01    7.745138e-02
         5       15    3.000500e+01    1.515152e-01    9.646182e+01    8.346329e-02
         5       16    3.000500e+01    1.616162e-01    9.751821e+01    8.330286e-02
         5       17    3.000500e+01    1.717172e-01    9.828972e+01    7.841792e-02
         5       18    3.000500e+01    1.818182e-01    9.884221e+01    7.038622e-02
         5       19    3.000500e+01    1.919192e-01    9.923016e+01    6.062733e-02
         5       20    3.000500e+01    2.020202e-01    9.949727e+01    5.034372e-02
         5       21    3.000500e+01    2.121212e-01    9.967761e+01    4.044438e-02
         5       22    3.000500e+01    2.222222e-01    9.979700e+01    3.151120e-02
         5       23    3.000500e+01    2.323232e-01    9.987450e+01    2.385887e-02
         5       24    3.000500e+01    2.424242e-01    9.992383e+01    1.758654e-02
         5       25    3.000500e+01    2.525253e-01    9.995461e+01    1.262339e-02
         5       26    3.000500e+01    2.626263e-01    9.997345e+01    8.844247e-03
         5       27    3.000500e+01    2.727273e-01    9.998476e+01    6.050303e-03
         5       28    3.000500e+01    2.828283e-01    9.999141e+01    4.052897e-03
         5       29    3.000500e+01    2.929293e-01    9.999525e+01    2.651210e-03
         5       30    3.000500e+01    3.030303e-01    9.999742e+01    1.692708e-03
         5       31    3.000500e+01    3.131313e-01    9.999863e+01    1.067321e-03
         5       32    3.000500e+01    3.232323e-01    9.999928e+01    6.525687e-04
         5       33    3.000500e+01    3.333333e-01    9.999963e+01    3.920571e-04
         5       34    3.000500e+01    3.434343e-01    9.999981e+01    2.348374e-04
         5       35    3.000500e+01    3.535354e-01    9.999991e+01    1.385717e-04
