Ket qua tinh toan he phuong trinh sau 999 lan lap:

####################################################################################################

    i             F1              F2              f5              F3              f2              f3              f1              f4               sai_so
  135   -0.000000000 195918148215164717765394962277466112.000000000 -195918148215164717765394962277466112.000000000 -479899494478120292451265709749567488.000000000 339340186833474997553713104182837248.000000000 10000.000000000 678680373666949995107426208365674496.000000000 -587754444645494005722232297155985408.000000000         1.854189e+36
  136   -0.000000000 -339340186833474997553713104182837248.000000000 339340186833474997553713104182837248.000000000 831210306962724098266150247736541184.000000000 -587754444645494005722232297155985408.000000000 10000.000000000 -1175508889290988011444464594311970816.000000000 1018020560500424845087186722872098816.000000000         3.211550e+36
  137   -0.000000000 587754444645494005722232297155985408.000000000 -587754444645494005722232297155985408.000000000 -1439698483434360655992868244734083072.000000000 1018020560500424845087186722872098816.000000000 10000.000000000 2036041121000849690174373445744197632.000000000 -1763263333936481795805768006953336832.000000000         5.562568e+36
  138   -0.000000000 -1018020560500424845087186722872098816.000000000 1018020560500424845087186722872098816.000000000 2493630920888172147224498153533210624.000000000 -1763263333936481795805768006953336832.000000000 10000.000000000 -3526526667872963591611536013906673664.000000000 3054061681501274092539702399587057664.000000000         9.634650e+36
  139   -0.000000000 1763263333936481795805768006953336832.000000000 -1763263333936481795805768006953336832.000000000 -4319095450303081377682794375496597504.000000000 3054061681501274092539702399587057664.000000000 10000.000000000 6108123363002548185079404799174115328.000000000 -5289790001809445092269398841507184640.000000000         1.668770e+37
  140   -0.000000000 -3054061681501274092539702399587057664.000000000 3054061681501274092539702399587057664.000000000 7480892762664515851377684101893980160.000000000 -5289790001809445092269398841507184640.000000000 10000.000000000 -10579580003618890184538797683014369280.000000000 9162185044503821687323296840055521280.000000000         2.890395e+37
  141   -0.000000000 5289790001809445092269398841507184640.000000000 -5289790001809445092269398841507184640.000000000 -12957286350909242362160952050372837376.000000000 9162185044503821687323296840055521280.000000000 10000.000000000 18324370089007643374646593680111042560.000000000 -15869370005428334096216575807110250496.000000000         5.006311e+37
  142   -0.000000000 -9162185044503821687323296840055521280.000000000 9162185044503821687323296840055521280.000000000 22442678287993545192949810870859333632.000000000 -15869370005428334096216575807110250496.000000000 10000.000000000 -31738740010856668192433151614220500992.000000000 27486555133511461520195028367932653568.000000000         8.671185e+37
  143   -0.000000000 15869370005428334096216575807110250496.000000000 -15869370005428334096216575807110250496.000000000 -38871859052727724725299614716295905280.000000000 27486555133511461520195028367932653568.000000000 10000.000000000 54973110267022923040390056735865307136.000000000 -47608110016284995205100003116862930944.000000000         1.501893e+38
  144   -0.000000000 -27486555133511461520195028367932653568.000000000 27486555133511461520195028367932653568.000000000 67328034863980621411749984003642359808.000000000 -47608110016284995205100003116862930944.000000000 10000.000000000 -95216220032569990410200006233725861888.000000000 82459665400534375115852119364507533312.000000000         2.601356e+38
  145   -0.000000000 47608110016284995205100003116862930944.000000000 -47608110016284995205100003116862930944.000000000 -116615577158183164731165878409597288448.000000000 82459665400534375115852119364507533312.000000000 10000.000000000 164919330801068750231704238729015066624.000000000 -142824330048854957281101112132717510656.000000000         4.505680e+38
  146   -0.000000000 -82459665400534375115852119364507533312.000000000 82459665400534375115852119364507533312.000000000 201984104591941826456318089053765369856.000000000 -142824330048854957281101112132717510656.000000000 10000.000000000 -285648660097709914562202224265435021312.000000000 247378996201603097013357460875651317760.000000000         7.804067e+38
  147   -0.000000000 142824330048854957281101112132717510656.000000000 -142824330048854957281101112132717510656.000000000 -349846731474549418635633909314468446208.000000000 247378996201603097013357460875651317760.000000000 10000.000000000 494757992403206194026714921751302635520.000000000 -428472990146564815174905541962409967616.000000000         1.351704e+39
  148   -0.000000000 -247378996201603097013357460875651317760.000000000 247378996201603097013357460875651317760.000000000 605952313775825403811090541246972690432.000000000 -428472990146564815174905541962409967616.000000000 10000.000000000 -856945980293129630349811083924819935232.000000000 742136988604809177703276793755468824576.000000000         2.341220e+39
  149   -0.000000000 428472990146564815174905541962409967616.000000000 -428472990146564815174905541962409967616.000000000 -1049540194423648104791174276114758500352.000000000 742136988604809177703276793755468824576.000000000 10000.000000000 1484273977209618355406553587510937649152.000000000 -1285418970439694294408989174058583064576.000000000         4.055112e+39
  150   -0.000000000 -742136988604809177703276793755468824576.000000000 742136988604809177703276793755468824576.000000000 1817856941327476135875407897826594652160.000000000 -1285418970439694294408989174058583064576.000000000 10000.000000000 -2570837940879388588817978348117166129152.000000000 2226410965814427079762648025780465958912.000000000         7.023660e+39
  151   -0.000000000 1285418970439694294408989174058583064576.000000000 -1285418970439694294408989174058583064576.000000000 -3148620583270943709910613021029688147968.000000000 2226410965814427079762648025780465958912.000000000 10000.000000000 4452821931628854159525296051560931917824.000000000 -3856256911319082278764057714861161840640.000000000         1.216534e+40
  152   -0.000000000 -2226410965814427079762648025780465958912.000000000 2226410965814427079762648025780465958912.000000000 5453570823982427198700404078850609250304.000000000 -3856256911319082278764057714861161840640.000000000 10000.000000000 -7712513822638164557528115429722323681280.000000000 6679232897443280937056489173684104200192.000000000         2.107098e+40
  153   -0.000000000 3856256911319082278764057714861161840640.000000000 -3856256911319082278764057714861161840640.000000000 -9445861749812830525268929255774477090816.000000000 6679232897443280937056489173684104200192.000000000 10000.000000000 13358465794886561874112978347368208400384.000000000 -11568770733957245627366353529954310815744.000000000         3.649601e+40
  154   -0.000000000 -6679232897443280937056489173684104200192.000000000 6679232897443280937056489173684104200192.000000000 16360712471947279178249573007293478338560.000000000 -11568770733957245627366353529954310815744.000000000 10000.000000000 -23137541467914491254732707059908621631488.000000000 20037698692329839184392008677164788482048.000000000         6.321294e+40
  155   -0.000000000 11568770733957245627366353529954310815744.000000000 -11568770733957245627366353529954310815744.000000000 -28337585249438485531177689694177557741568.000000000 20037698692329839184392008677164788482048.000000000 10000.000000000 40075397384659673533080738895812878139392.000000000 -34706312201871729628544142902087884210176.000000000         1.094880e+41
  1562417851639229258349412352.000000000 -20037698692329836766540369447906439069696.000000000 20037698692329836766540369447906439069696.000000000 49082137415841835116897079792622085603328.000000000 -34706312201871729628544142902087884210176.000000000 10000.000000000 -69412624403743459257088285804175768420352.000000000 60113096076989505463917829885202618384384.000000000         1.896388e+41
  157   -0.000000000 34706312201871729628544142902087884210176.000000000 -34706312201871729628544142902087884210176.000000000 -85012755748315446922126512165499275575296.000000000 60113096076989505463917829885202618384384.000000000 10000.000000000 120226192153979010927835659770405236768768.000000000 -104118936605615184049929150247746953805824.000000000         3.284641e+41
  158   -0.000000000 -60113096076989505463917829885202618384384.000000000 60113096076989505463917829885202618384384.000000000 147246412247525476336471568626766063861760.000000000 -104118936605615184049929150247746953805824.000000000 10000.000000000 -208237873211230368099858300495493907611648.000000000 180339288230968497048940375821541059854336.000000000         5.689164e+41
  159   -0.000000000 104118936605615184049929150247746953805824.000000000 -104118936605615184049929150247746953805824.000000000 -255038267244946321423566422662431031427072.000000000 180339288230968497048940375821541059854336.000000000 10000.000000000 360678576461936994097880751643082119708672.000000000 -312356809816845513464161223075107270819840.000000000         9.853922e+41
  160   -0.000000000 -180339288230968497048940375821541059854336.000000000 180339288230968497048940375821541059854336.000000000 441739236742576370980975364378097805688832.000000000 -312356809816845513464161223075107270819840.000000000 10000.000000000 -624713619633690949557069990813947360444416.000000000 541017864692905375089942444460222407770112.000000000         1.706749e+42
  161-38685626227668133590597632.000000000 312356809816845474778534995406973680222208.000000000 -312356809816845474778534995406973680222208.000000000 -765114801734838809528194357314758731890688.000000000 541017864692905375089942444460222407770112.000000000 10000.000000000 1082035729385810750179884888920444815540224.000000000 -937070429450536346964352530884653859471360.000000000         2.956177e+42
  162   -0.000000000 -541017864692905375089942444460222407770112.000000000 541017864692905375089942444460222407770112.000000000 1325217710227728880829168727125491873480704.000000000 -937070429450536346964352530884653859471360.000000000 10000.000000000 -1874140858901072693928705061769307718942720.000000000 1623053594078716047898574878044400042115072.000000000         5.120248e+42
  163   -0.000000000 937070429450536346964352530884653859471360.000000000 -937070429450536346964352530884653859471360.000000000 -2295344405204516273842078161271741833281536.000000000 1623053594078716047898574878044400042115072.000000000 10000.000000000 3246107188157432095797149756088800084230144.000000000 -2811211288351608421923037949963824128851968.000000000         8.868530e+42
  164   -0.000000000 -1623053594078716047898574878044400042115072.000000000 1623053594078716047898574878044400042115072.000000000 3975653130683186178259991449358872533270528.000000000 -2811211288351608421923037949963824128851968.000000000 10000.000000000 -5622422576703216843846075899927648257703936.000000000 4869160782236147215240695170097993952002048.000000000         1.536074e+43
  165   -0.000000000 2811211288351608421923037949963824128851968.000000000 -2811211288351608421923037949963824128851968.000000000 -6886033215613546964616175555744813151158272.000000000 4869160782236147215240695170097993952002048.000000000 10000.000000000 9738321564472294430481390340195987904004096.000000000 -8433633865054824646799094207201334936993792.000000000         2.660559e+43
  166   -0.000000000 -4869160782236147215240695170097993952002048.000000000 4869160782236147215240695170097993952002048.000000000 11926959392049557915809954705386480150249472.000000000 -8433633865054824646799094207201334936993792.000000000 10000.000000000 -16867267730109649293598188414402669873987584.000000000 14607482346708439169842006939533432057757696.000000000         4.608223e+43
